event_id,service_area_id,district,action_id,action_name,action_group,event_date,prior_complaint_rate,prior_peak_ratio,accepted_flag,satisfaction_rating
EV001243,SA05063,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-01-31,1.3,1.59,0,
EV001244,SA05063,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-05-11,1.3,1.59,0,
EV001245,SA05063,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-01-02,1.3,1.59,0,
EV001246,SA05063,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-01-27,1.3,1.59,1,
EV001247,SA05063,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-02-24,1.3,1.59,0,
EV001248,SA05064,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-02-16,1.9,1.51,0,4
EV001249,SA05064,Khlong Toei,A001,Send peak alert,Demand Response,2025-04-05,1.9,1.51,0,
EV001250,SA05064,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-03-11,1.9,1.51,1,
EV001251,SA05064,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-01-30,1.9,1.51,0,
EV001252,SA05064,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-05-18,1.9,1.51,0,
EV001253,SA05065,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-05-03,0.2,1.21,0,4
EV001254,SA05065,Khlong Toei,A001,Send peak alert,Demand Response,2025-01-16,0.2,1.21,0,4
EV001255,SA05065,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-02-11,0.2,1.21,0,
EV001256,SA05065,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-03-29,0.2,1.21,0,
EV001257,SA05066,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-04-06,0.2,1.66,1,
EV001258,SA05066,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-02-14,0.2,1.66,0,
EV001259,SA05066,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-01-15,0.2,1.66,0,
EV001260,SA05067,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-04-15,4.4,1.05,0,
EV001261,SA05067,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-04-26,4.4,1.05,1,
EV001262,SA05067,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-04-22,4.4,1.05,0,
EV001263,SA05068,Khlong Toei,A001,Send peak alert,Demand Response,2025-05-20,0.2,1.46,0,
EV001264,SA05068,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-02-14,0.2,1.46,0,4
EV001265,SA05068,Khlong Toei,A001,Send peak alert,Demand Response,2025-05-30,0.2,1.46,1,
EV001266,SA05068,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-04-08,0.2,1.46,0,
EV001267,SA05069,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-05-09,1.9,1.74,1,3
EV001268,SA05069,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-05-14,1.9,1.74,0,5
EV001269,SA05069,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-06-08,1.9,1.74,1,4
EV001270,SA05069,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-06-06,1.9,1.74,1,
EV001271,SA05069,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-04-12,1.9,1.74,0,
EV001272,SA05070,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-06-08,1.7,2,0,
EV001273,SA05070,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-05-20,1.7,2,1,
EV001274,SA05070,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-04-03,1.7,2,0,
EV001275,SA05070,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-04-11,1.7,2,0,
EV001276,SA05070,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-01-05,1.7,2,1,
EV001277,SA06001,Lat Phrao,A001,Send peak alert,Demand Response,2025-03-18,3.3,1.87,0,
EV001278,SA06001,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-05-11,3.3,1.87,0,4
EV001279,SA06002,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-04-26,1.9,1.64,0,4
EV001280,SA06002,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-02-21,1.9,1.64,0,
EV001281,SA06002,Lat Phrao,A001,Send peak alert,Demand Response,2025-04-09,1.9,1.64,1,
EV001282,SA06002,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-06-06,1.9,1.64,0,
EV001283,SA06002,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-01-25,1.9,1.64,0,
EV001284,SA06002,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-05-03,1.9,1.64,0,
EV001285,SA06003,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-02-28,1.5,1.72,0,
EV001286,SA06003,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-01-17,1.5,1.72,0,4
EV001287,SA06003,Lat Phrao,A001,Send peak alert,Demand Response,2025-02-16,1.5,1.72,1,
EV001288,SA06004,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-02-24,2.2,1.62,0,
EV001289,SA06004,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-01-04,2.2,1.62,0,
EV001290,SA06004,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-03-05,2.2,1.62,0,4
EV001291,SA06005,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-04-11,2.6,1.35,1,4
EV001292,SA06005,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-03,2.6,1.35,0,3
EV001293,SA06006,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-04-30,2.1,1.1,1,
EV001294,SA06006,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-04-24,2.1,1.1,0,
EV001295,SA06006,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-01-20,2.1,1.1,0,
EV001296,SA06006,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-06-02,2.1,1.1,1,
EV001297,SA06006,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-03-01,2.1,1.1,0,4
EV001298,SA06007,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-22,5.8,1.77,0,4
EV001299,SA06007,Lat Phrao,A001,Send peak alert,Demand Response,2025-03-04,5.8,1.77,1,
EV001300,SA06007,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-29,5.8,1.77,0,
EV001301,SA06007,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-05-04,5.8,1.77,0,
EV001302,SA06007,Lat Phrao,A001,Send peak alert,Demand Response,2025-02-06,5.8,1.77,0,
EV001303,SA06007,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-03-03,5.8,1.77,1,
EV001304,SA06008,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-01-07,3.2,1.8,1,
EV001305,SA06008,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-13,3.2,1.8,1,
EV001306,SA06008,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-01-07,3.2,1.8,1,
EV001307,SA06009,Lat Phrao,A001,Send peak alert,Demand Response,2025-04-15,1.8,1.57,0,
EV001308,SA06009,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-16,1.8,1.57,1,4
EV001309,SA06009,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-05-15,1.8,1.57,1,
EV001310,SA06009,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-03-17,1.8,1.57,0,5
EV001311,SA06009,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-01-11,1.8,1.57,1,
EV001312,SA06010,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-06-06,3.7,2.01,0,
EV001313,SA06010,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-03-27,3.7,2.01,1,
EV001314,SA06010,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-04-08,3.7,2.01,0,
EV001315,SA06010,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-12,3.7,2.01,0,
EV001316,SA06010,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-04-21,3.7,2.01,0,
EV001317,SA06011,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-06-02,1.9,1.14,1,
EV001318,SA06011,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-05-16,1.9,1.14,0,5
EV001319,SA06011,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-05-01,1.9,1.14,0,
EV001320,SA06011,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-03,1.9,1.14,0,
EV001321,SA06011,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-06-04,1.9,1.14,0,
EV001322,SA06011,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-05-06,1.9,1.14,0,
EV001323,SA06011,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-26,1.9,1.14,0,
EV001324,SA06012,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-01-09,4,2.04,1,2
EV001325,SA06012,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-02-15,4,2.04,0,5
EV001326,SA06013,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-03-17,6.7,1.45,0,3
EV001327,SA06014,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-16,0.2,1.45,0,
EV001328,SA06014,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-01-06,0.2,1.45,0,
EV001329,SA06014,Lat Phrao,A001,Send peak alert,Demand Response,2025-02-18,0.2,1.45,0,
EV001330,SA06014,Lat Phrao,A001,Send peak alert,Demand Response,2025-01-29,0.2,1.45,0,4
EV001331,SA06014,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-02-23,0.2,1.45,1,5
EV001332,SA06014,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-02-15,0.2,1.45,0,4
EV001333,SA06015,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-01-26,3.3,1.61,0,
EV001334,SA06015,Lat Phrao,A001,Send peak alert,Demand Response,2025-03-04,3.3,1.61,1,
EV001335,SA06015,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-05-12,3.3,1.61,0,
EV001336,SA06015,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-01-09,3.3,1.61,0,
EV001337,SA06015,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-04-28,3.3,1.61,0,
EV001338,SA06015,Lat Phrao,A001,Send peak alert,Demand Response,2025-03-06,3.3,1.61,1,3
EV001339,SA06015,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-15,3.3,1.61,1,
EV001340,SA06016,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-01-23,1.2,1.4,0,
EV001341,SA06016,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-02-19,1.2,1.4,0,4
EV001342,SA06017,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-01-24,3.2,1.49,0,
EV001343,SA06017,Lat Phrao,A001,Send peak alert,Demand Response,2025-03-04,3.2,1.49,0,
EV001344,SA06017,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-03-04,3.2,1.49,0,
EV001345,SA06017,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-04-13,3.2,1.49,0,3
EV001346,SA06017,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-03-16,3.2,1.49,0,
EV001347,SA06018,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-01-04,4.3,1.05,0,4
EV001348,SA06018,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-01-04,4.3,1.05,0,
EV001349,SA06018,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-23,4.3,1.05,0,
EV001350,SA06018,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-04-27,4.3,1.05,0,
EV001351,SA06018,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-05-27,4.3,1.05,0,
EV001352,SA06019,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-01-04,3.8,1.14,1,
EV001353,SA06020,Lat Phrao,A001,Send peak alert,Demand Response,2025-04-16,3.1,1.83,0,
EV001354,SA06020,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-01-27,3.1,1.83,0,
EV001355,SA06020,Lat Phrao,A001,Send peak alert,Demand Response,2025-03-01,3.1,1.83,0,
EV001356,SA06020,Lat Phrao,A001,Send peak alert,Demand Response,2025-02-21,3.1,1.83,0,
EV001357,SA06021,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-04-16,5.8,1.42,0,
EV001358,SA06021,Lat Phrao,A001,Send peak alert,Demand Response,2025-02-13,5.8,1.42,1,
EV001359,SA06021,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-05-08,5.8,1.42,0,
EV001360,SA06021,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-01-21,5.8,1.42,0,
EV001361,SA06021,Lat Phrao,A001,Send peak alert,Demand Response,2025-02-16,5.8,1.42,1,
EV001362,SA06022,Lat Phrao,A001,Send peak alert,Demand Response,2025-01-18,4.3,1.61,0,
EV001363,SA06022,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-02-12,4.3,1.61,0,
EV001364,SA06023,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-06-01,2.1,1.39,0,5
EV001365,SA06024,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-05-30,3.5,1.19,0,
EV001366,SA06024,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-01-27,3.5,1.19,1,
EV001367,SA06024,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-05-21,3.5,1.19,0,
EV001368,SA06025,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-05-08,4.9,1.25,0,3
EV001369,SA06025,Lat Phrao,A001,Send peak alert,Demand Response,2025-02-21,4.9,1.25,0,
EV001370,SA06025,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-20,4.9,1.25,0,
EV001371,SA06025,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-19,4.9,1.25,0,
EV001372,SA06026,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-03-19,1.2,1.92,1,
EV001373,SA06026,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-04-25,1.2,1.92,1,
EV001374,SA06027,Lat Phrao,A001,Send peak alert,Demand Response,2025-03-16,4.3,1.5,0,
EV001375,SA06028,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-04-18,0.2,1.85,1,
EV001376,SA06028,Lat Phrao,A001,Send peak alert,Demand Response,2025-03-24,0.2,1.85,1,
EV001377,SA06028,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-01-15,0.2,1.85,0,
EV001378,SA06028,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-01-31,0.2,1.85,1,3
EV001379,SA06028,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-02-23,0.2,1.85,0,
EV001380,SA06029,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-05-04,3.4,1.07,0,
EV001381,SA06030,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-03-31,1.5,1.21,0,
EV001382,SA06030,Lat Phrao,A001,Send peak alert,Demand Response,2025-04-27,1.5,1.21,1,
EV001383,SA06030,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-02-22,1.5,1.21,0,
EV001384,SA06030,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-02-28,1.5,1.21,0,
EV001385,SA06031,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-06-06,5.3,1.13,0,
EV001386,SA06031,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-03-15,5.3,1.13,0,
EV001387,SA06031,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-08,5.3,1.13,1,
EV001388,SA06031,Lat Phrao,A001,Send peak alert,Demand Response,2025-01-08,5.3,1.13,0,
EV001389,SA06031,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-03-06,5.3,1.13,0,
EV001390,SA06032,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-06-09,4.4,1.1,1,4
EV001391,SA06032,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-05-12,4.4,1.1,0,
EV001392,SA06032,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-01-13,4.4,1.1,0,
EV001393,SA06032,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-06-07,4.4,1.1,0,
EV001394,SA06033,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-01-21,1.1,1.33,0,
EV001395,SA06033,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-05-03,1.1,1.33,0,
EV001396,SA06033,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-02-05,1.1,1.33,0,
EV001397,SA06033,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-04-03,1.1,1.33,0,
EV001398,SA06033,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-06-03,1.1,1.33,1,3
EV001399,SA06033,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-28,1.1,1.33,0,
EV001400,SA06034,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-02-14,5.5,1.9,0,
EV001401,SA06034,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-01-12,5.5,1.9,1,
EV001402,SA06034,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-03-02,5.5,1.9,0,
EV001403,SA06035,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-01-19,3.3,1.53,1,
EV001404,SA06035,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-05-08,3.3,1.53,0,
EV001405,SA06035,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-04-01,3.3,1.53,1,
EV001406,SA06036,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-15,5.1,1.09,0,
EV001407,SA06036,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-02-16,5.1,1.09,1,
EV001408,SA06036,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-05-25,5.1,1.09,0,
EV001409,SA06036,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-01-12,5.1,1.09,1,
EV001410,SA06037,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-05-30,2.7,1.1,0,
EV001411,SA06037,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-01-09,2.7,1.1,1,3
EV001412,SA06037,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-04-06,2.7,1.1,0,
EV001413,SA06037,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-02,2.7,1.1,1,
EV001414,SA06038,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-01-19,2.2,1.35,0,
EV001415,SA06038,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-03-01,2.2,1.35,0,
EV001416,SA06039,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-03-30,4.8,1.28,0,
EV001417,SA06039,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-30,4.8,1.28,0,
EV001418,SA06039,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-01-03,4.8,1.28,1,
EV001419,SA06039,Lat Phrao,A001,Send peak alert,Demand Response,2025-05-26,4.8,1.28,0,
EV001420,SA06039,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-02-27,4.8,1.28,0,
EV001421,SA06039,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-03-05,4.8,1.28,0,
EV001422,SA06040,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-04-25,3,1.81,1,
EV001423,SA06040,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-03-02,3,1.81,0,
EV001424,SA06040,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-03,3,1.81,0,
EV001425,SA06040,Lat Phrao,A001,Send peak alert,Demand Response,2025-04-28,3,1.81,0,
EV001426,SA06040,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-01-07,3,1.81,1,3
EV001427,SA06041,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-05-31,5.2,1.56,0,
EV001428,SA06041,Lat Phrao,A001,Send peak alert,Demand Response,2025-05-10,5.2,1.56,1,4
EV001429,SA06041,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-08,5.2,1.56,0,4
EV001430,SA06041,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-01-16,5.2,1.56,0,4
EV001431,SA06041,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-10,5.2,1.56,1,
EV001432,SA06041,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-04-11,5.2,1.56,0,
EV001433,SA06042,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-04-21,2.5,1.6,1,
EV001434,SA06042,Lat Phrao,A001,Send peak alert,Demand Response,2025-03-04,2.5,1.6,0,
EV001435,SA06042,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-04-01,2.5,1.6,1,
EV001436,SA06042,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-04-07,2.5,1.6,0,
EV001437,SA06042,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-01-01,2.5,1.6,0,
EV001438,SA06043,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-28,4.5,1.7,0,
EV001439,SA06043,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-05-04,4.5,1.7,0,4
EV001440,SA06043,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-02-16,4.5,1.7,0,
EV001441,SA06043,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-15,4.5,1.7,0,
EV001442,SA06044,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-02-14,3,1.55,0,
EV001443,SA06045,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-03-02,5.3,1.21,1,4
EV001444,SA06045,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-03-31,5.3,1.21,0,5
EV001445,SA06045,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-01-09,5.3,1.21,1,4
EV001446,SA06045,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-01-19,5.3,1.21,1,5
EV001447,SA06046,Lat Phrao,A001,Send peak alert,Demand Response,2025-01-01,1.6,2.13,1,4
EV001448,SA06046,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-02-28,1.6,2.13,0,5
EV001449,SA06046,Lat Phrao,A001,Send peak alert,Demand Response,2025-05-03,1.6,2.13,0,
EV001450,SA06047,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-03-28,4.2,1.27,1,
EV001451,SA06047,Lat Phrao,A001,Send peak alert,Demand Response,2025-05-02,4.2,1.27,0,
EV001452,SA06047,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-02-28,4.2,1.27,0,
EV001453,SA06048,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-01-24,2,1.41,0,
EV001454,SA06048,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-01-02,2,1.41,0,3
EV001455,SA06048,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-04-07,2,1.41,0,
EV001456,SA06048,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-06-05,2,1.41,0,5
EV001457,SA06048,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-02-15,2,1.41,0,5
EV001458,SA06049,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-03-24,6.5,1.05,0,
EV001459,SA06049,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-03-02,6.5,1.05,0,
EV001460,SA06049,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-06-07,6.5,1.05,0,4
EV001461,SA06049,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-05-09,6.5,1.05,0,
EV001462,SA06050,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-06-06,4.4,1.31,0,
EV001463,SA06050,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-01-10,4.4,1.31,0,
EV001464,SA06050,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-01-19,4.4,1.31,0,
EV001465,SA06050,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-03-10,4.4,1.31,0,
EV001466,SA06051,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-02-18,3.5,1.37,1,
EV001467,SA06051,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-06-09,3.5,1.37,0,4
EV001468,SA06052,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-04-22,2,1.91,0,
EV001469,SA06053,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-03-18,5.8,1.24,0,4
EV001470,SA06054,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-02-17,4,1.28,0,
EV001471,SA06054,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-31,4,1.28,0,4
EV001472,SA06054,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-05-18,4,1.28,0,
EV001473,SA06054,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-04-11,4,1.28,1,
EV001474,SA06054,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-03-21,4,1.28,0,
EV001475,SA06055,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-28,7.2,2.09,0,
EV001476,SA06055,Lat Phrao,A001,Send peak alert,Demand Response,2025-01-14,7.2,2.09,0,
EV001477,SA06056,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-02-17,2.4,1.86,0,
EV001478,SA06056,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-04,2.4,1.86,0,4
EV001479,SA06056,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-01-04,2.4,1.86,0,4
EV001480,SA06057,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-01-04,3.3,1.68,1,
EV001481,SA06057,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-20,3.3,1.68,0,4
EV001482,SA06058,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-01-17,1.5,1.49,0,2
EV001483,SA06058,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-04-15,1.5,1.49,0,
EV001484,SA06058,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-03-02,1.5,1.49,0,4
EV001485,SA06058,Lat Phrao,A001,Send peak alert,Demand Response,2025-01-02,1.5,1.49,1,
EV001486,SA06059,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-04-23,3.3,1.57,0,
EV001487,SA06059,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-05-26,3.3,1.57,1,4
EV001488,SA06059,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-04-03,3.3,1.57,0,
EV001489,SA06059,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-05-29,3.3,1.57,0,
EV001490,SA06059,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-02-09,3.3,1.57,0,
